,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
3257,-117.81,34.08,13.0,18448.0,2474.0,7775.0,2397.0,7.7876,0.9078653457276608,INLAND
3258,-117.66,33.64,17.0,3173.0,501.0,1555.0,520.0,6.7079,0.9199047062604684,<1H OCEAN
3259,-118.11,33.83,36.0,1820.0,313.0,899.0,295.0,4.918,0.7267254233543592,<1H OCEAN
3260,-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651,-1.200221687981905,<1H OCEAN
3261,-118.1,34.1,34.0,2578.0,645.0,1628.0,617.0,2.34,0.7229787343918666,<1H OCEAN
3262,-119.23,35.77,36.0,3225.0,635.0,2034.0,593.0,2.4044,0.2317128776298608,INLAND
3263,-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,5.0203,-1.4253227608484516,NEAR BAY
3264,-122.42,37.62,36.0,1017.0,165.0,407.0,159.0,4.8,-1.3659252518297376,NEAR OCEAN
3265,-118.45,34.01,36.0,2424.0,418.0,1123.0,417.0,6.4755,0.5761085270621631,<1H OCEAN
3266,-118.27,34.08,43.0,962.0,253.0,658.0,244.0,3.2386,0.6819150233629498,<1H OCEAN
3267,-118.38,34.27,8.0,3248.0,847.0,2608.0,731.0,2.8214,0.6143747103324206,<1H OCEAN
3268,-122.02,37.6,31.0,2155.0,522.0,1858.0,437.0,2.652,-1.3214645428081608,NEAR BAY
3269,-117.8,34.1,13.0,2996.0,495.0,1187.0,464.0,6.2456,0.9011712614480075,INLAND
3270,-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,0.7061935678399016,<1H OCEAN
3271,-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,0.836128741059137,<1H OCEAN
3272,-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,0.8574598902189282,<1H OCEAN
3273,-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,1.0494901885098724,INLAND
3274,-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3.2104,0.7442099718459905,<1H OCEAN
3275,-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,1.1754288935024506,NEAR OCEAN
3276,-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,-1.143172104046357,<1H OCEAN
3277,-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2.5863,1.264300355692771,INLAND
3278,-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5.1728,-0.13076679052807114,INLAND
3279,-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,0.7250269243580302,<1H OCEAN
3280,-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917,0.7473072347216511,<1H OCEAN
3281,-122.09,37.67,39.0,2069.0,500.0,1408.0,478.0,3.1115,-1.3259605695631504,NEAR BAY
3282,-118.42,34.03,45.0,1262.0,223.0,637.0,221.0,5.0866,0.6509423946063455,<1H OCEAN
3283,-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,0.8026083638080399,<1H OCEAN
3284,-121.79,37.32,6.0,2850.0,561.0,2160.0,581.0,5.5336,-1.1288847301360512,<1H OCEAN
3285,-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,0.6511921738705116,<1H OCEAN
3286,-115.59,32.79,8.0,2183.0,307.0,1000.0,287.0,6.3814,1.3024166714045287,INLAND
3287,-117.93,33.93,37.0,1128.0,273.0,931.0,234.0,2.8,0.715984914995215,<1H OCEAN
3288,-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,1.0734190420169913,INLAND
3289,-117.9,33.73,30.0,746.0,172.0,1048.0,163.0,4.1,0.7768311437460911,<1H OCEAN
3290,-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265,-1.3192664852834974,NEAR BAY
3291,-118.18,33.78,17.0,1419.0,436.0,1300.0,360.0,2.0769,1.1268218486957167,NEAR OCEAN
3292,-119.29,36.12,24.0,1248.0,226.0,641.0,200.0,2.4722,0.10027902882562743,INLAND
3293,-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,0.5686651049900118,INLAND
3294,-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,-1.1709475582216318,<1H OCEAN
3295,-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,-0.05593292298388994,INLAND
3296,-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,-1.3840092705553686,NEAR BAY
3297,-123.18,39.23,18.0,243.0,55.0,115.0,54.0,2.125,-1.781607903255065,<1H OCEAN
3298,-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,-0.8559759061081027,INLAND
3299,-117.25,32.81,39.0,1846.0,350.0,765.0,329.0,3.9187,1.1938126473450816,NEAR OCEAN
3300,-118.05,33.73,25.0,2472.0,450.0,1301.0,467.0,5.0699,0.7568987584656309,<1H OCEAN
3301,-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434,-1.3109238578603493,NEAR BAY
3302,-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,0.6665785765431481,<1H OCEAN
3303,-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,-0.948444189702416,INLAND
3304,-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942,0.7203810300445389,<1H OCEAN
3305,-122.12,37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,-1.3356020491599665,NEAR BAY
3306,-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,1.1622905042073115,INLAND
3307,-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,1.052287716268534,INLAND
3308,-117.32,34.06,52.0,802.0,160.0,564.0,131.0,2.1591,1.0589818005481852,INLAND
3309,-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,-0.8943919569368596,INLAND
3310,-122.47,37.51,15.0,4974.0,764.0,2222.0,774.0,6.7606,-1.2897925321118928,NEAR OCEAN
3311,-121.94,37.54,27.0,3715.0,526.0,1631.0,538.0,6.2179,-1.1910298110605921,<1H OCEAN
3312,-118.18,33.89,25.0,5896.0,1464.0,4149.0,1362.0,2.6742,0.7255764387391954,<1H OCEAN
3313,-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,1.231429404528504,NEAR OCEAN
3314,-118.01,34.05,37.0,682.0,172.0,813.0,173.0,3.8125,0.7223293083050359,<1H OCEAN
3315,-123.16,39.13,33.0,1320.0,303.0,1048.0,303.0,1.7813,-1.7541321841967845,<1H OCEAN
3316,-121.27,38.02,32.0,342.0,58.0,138.0,52.0,2.9821,-0.9127257549266552,INLAND
3317,-119.86,34.41,24.0,1576.0,580.0,1630.0,531.0,1.24,-0.1248220440409168,NEAR OCEAN
3318,-118.18,33.87,44.0,2137.0,461.0,1126.0,439.0,3.4408,0.6525909377498422,<1H OCEAN
3319,-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,-1.3732687621962236,NEAR BAY
3320,-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632,0.792617193241393,<1H OCEAN
3321,-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,-1.3911529575105204,NEAR BAY
3322,-122.44,37.78,52.0,2695.0,657.0,1243.0,573.0,2.8569,-1.4069889628586545,NEAR BAY
3323,-121.81,37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,-1.1634042244438145,<1H OCEAN
3324,-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,0.7005485564697451,<1H OCEAN
3325,-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,0.6977510287110856,<1H OCEAN
3326,-119.83,36.83,14.0,2351.0,341.0,1128.0,363.0,6.9903,-0.11722875441026412,INLAND
3327,-115.91,33.36,15.0,459.0,95.0,160.0,73.0,0.922,1.7509203181412856,INLAND
3328,-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,1.1622905042073117,<1H OCEAN
3329,-117.97,33.93,31.0,1975.0,373.0,918.0,347.0,4.4107,0.7376157992720032,<1H OCEAN
3330,-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968,0.6460966768815218,<1H OCEAN
3331,-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,-1.3742678792528888,NEAR OCEAN
3332,-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2.4234,-1.3141709882945107,NEAR BAY
3333,-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,0.74620820595932,<1H OCEAN
3334,-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,0.679667009985455,<1H OCEAN
3335,-117.99,33.8,25.0,3179.0,639.0,2526.0,623.0,3.3281,0.7085414929230629,<1H OCEAN
3336,-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,0.733819154456679,<1H OCEAN
3337,-118.0,33.85,33.0,2053.0,418.0,1154.0,405.0,4.0455,0.7741335276930964,<1H OCEAN
3338,-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,0.8090526688235264,<1H OCEAN
3339,-118.2,34.05,40.0,1146.0,323.0,1354.0,321.0,1.9205,0.6674278260413118,<1H OCEAN
3340,-122.27,37.81,40.0,880.0,451.0,582.0,380.0,0.977,-1.35033902574577,NEAR BAY
3341,-121.3,38.03,11.0,2866.0,654.0,1404.0,525.0,2.505,-0.8487822633001177,INLAND
3342,-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,0.7628934608056201,<1H OCEAN
3343,-117.24,33.05,15.0,3029.0,555.0,1559.0,546.0,5.3129,1.1466543222705083,NEAR OCEAN
3344,-117.9,33.85,31.0,3413.0,764.0,2326.0,728.0,4.325,0.7399137685023319,<1H OCEAN
3345,-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,-0.7916327676588999,INLAND
3346,-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,3.7143,0.6513420414290121,<1H OCEAN
3347,-118.28,34.1,49.0,2843.0,880.0,2004.0,796.0,2.7875,0.6494936748741823,<1H OCEAN
3348,-122.32,37.97,33.0,1156.0,190.0,643.0,209.0,4.5,-1.2880940331155606,NEAR BAY
3349,-121.31,38.66,26.0,1604.0,245.0,751.0,267.0,4.7381,-0.8469338967452893,INLAND
3350,-121.43,37.75,41.0,1717.0,325.0,855.0,303.0,2.75,-0.8276509375516603,INLAND
3351,-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2.3789,0.6304105390918882,<1H OCEAN
3352,-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,-1.041811678647727,INLAND
3353,-122.01,37.92,18.0,2808.0,337.0,1038.0,337.0,8.3956,-1.2447823087091503,NEAR BAY
3354,-117.3,34.13,42.0,2115.0,557.0,1532.0,494.0,1.4531,1.0812121550589755,INLAND
3355,-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,0.7345684922491774,<1H OCEAN
3356,-121.83,36.98,19.0,4431.0,705.0,1764.0,679.0,4.3321,-1.1689493241083033,<1H OCEAN
3357,-121.96,39.3,39.0,701.0,130.0,271.0,89.0,2.1845,-0.9547386271594027,INLAND
3358,-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,1.8564,0.6021854822411111,<1H OCEAN
3359,-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152,0.6452973832361881,<1H OCEAN
3360,-118.01,34.09,29.0,3402.0,747.0,2331.0,690.0,3.6094,0.9305453029139469,INLAND
3361,-117.06,33.01,24.0,2618.0,485.0,726.0,443.0,3.5192,1.068223633322334,<1H OCEAN
3362,-122.53,37.88,36.0,2688.0,485.0,1064.0,449.0,4.4583,-1.3373505040091282,NEAR BAY
3363,-121.24,38.68,20.0,1402.0,236.0,676.0,236.0,3.7426,-0.8389409602919716,INLAND
3364,-117.95,34.0,34.0,2376.0,468.0,1858.0,449.0,4.1328,0.763243151775452,<1H OCEAN
3365,-118.23,34.07,40.0,506.0,119.0,397.0,114.0,3.1944,0.679617054132622,<1H OCEAN
3366,-117.89,33.87,32.0,1569.0,422.0,835.0,386.0,3.0465,0.7225790875692012,<1H OCEAN
3367,-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,4.8036,-1.2912912076968885,NEAR BAY
3368,-121.63,36.65,44.0,309.0,121.0,315.0,80.0,1.6071,-1.1771420839729543,<1H OCEAN
3369,-122.05,37.68,23.0,7518.0,1279.0,3827.0,1294.0,5.1701,-1.3157196197323404,NEAR BAY
3370,-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,3.57,0.8805894500807144,NEAR OCEAN
3371,-117.04,32.7,7.0,9311.0,1703.0,7302.0,1694.0,4.419,0.908764551078657,NEAR OCEAN
3372,-118.26,34.07,52.0,1802.0,613.0,2382.0,587.0,1.8438,0.6705750447698051,<1H OCEAN
3373,-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,0.6526908494555096,<1H OCEAN
3374,-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893,1.1936128239337491,<1H OCEAN
3375,-119.55,36.51,46.0,55.0,11.0,26.0,5.0,4.125,-0.10284146879429544,INLAND
3376,-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,-0.7027113496157473,INLAND
3377,-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,-0.6383182553137107,INLAND
3378,-121.83,38.0,15.0,6365.0,1646.0,3838.0,1458.0,2.5495,-0.8911448265026989,INLAND
3379,-122.42,37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,-1.3964982337636769,NEAR BAY
3380,-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058,-1.3548850083535933,NEAR OCEAN
3381,-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,-1.3480410565154413,NEAR BAY
3382,-118.32,33.33,52.0,2127.0,512.0,733.0,288.0,3.3906,0.7791790688292525,ISLAND
3383,-117.06,32.73,33.0,3444.0,619.0,1884.0,582.0,3.7891,1.2394223409818224,NEAR OCEAN
3384,-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,0.003914188710322911,INLAND
3385,-117.27,34.12,52.0,954.0,246.0,943.0,256.0,0.8658,1.16523789952447,INLAND
3386,-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,-0.4125677563603343,INLAND
3387,-117.99,33.9,33.0,2161.0,383.0,1235.0,383.0,5.6454,0.7306219798753512,<1H OCEAN
3388,-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,0.7137868574705526,<1H OCEAN
3389,-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,0.6170723263854149,NEAR OCEAN
3390,-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,0.7418120909099954,<1H OCEAN
3391,-117.17,33.28,16.0,1921.0,312.0,862.0,280.0,5.1786,1.185669843333264,<1H OCEAN
3392,-119.88,36.81,30.0,2288.0,474.0,1435.0,425.0,1.3221,-0.0966968988958069,INLAND
3393,-117.74,34.05,29.0,2452.0,700.0,3029.0,665.0,2.1354,1.068573324292167,INLAND
3394,-117.13,32.79,35.0,1458.0,262.0,723.0,257.0,4.2098,1.2173418540295318,NEAR OCEAN
3395,-122.06,37.65,33.0,1227.0,286.0,848.0,291.0,3.8036,-1.2630161949932794,NEAR BAY
3396,-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,0.6471457497910194,<1H OCEAN
3397,-118.06,35.68,15.0,1962.0,403.0,730.0,321.0,2.25,0.5586739344233664,INLAND
3398,-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,6.5745,0.6590851986181622,<1H OCEAN
3399,-122.45,37.73,52.0,2510.0,438.0,1153.0,407.0,5.1238,-1.4172798685423005,NEAR BAY
3400,-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,-1.1982734097214098,<1H OCEAN
3401,-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,0.6040838046487732,<1H OCEAN
3402,-121.97,37.53,35.0,2277.0,420.0,1353.0,413.0,4.75,-1.2017203635669025,<1H OCEAN
3403,-118.15,34.86,10.0,4597.0,1009.0,2227.0,821.0,2.6149,0.919654926996303,INLAND
3404,-117.2,32.86,4.0,4308.0,1095.0,1923.0,932.0,3.9356,1.1139332386647411,NEAR OCEAN
3405,-118.3,34.01,52.0,1444.0,343.0,1154.0,334.0,2.0625,0.6340073604958808,<1H OCEAN
3406,-117.98,33.79,35.0,2356.0,478.0,1659.0,480.0,4.1115,0.7827259343804134,<1H OCEAN
3407,-122.42,37.62,43.0,2367.0,409.0,1141.0,400.0,4.8295,-1.4000950551676679,NEAR OCEAN
3408,-118.2,33.94,42.0,618.0,163.0,680.0,179.0,3.3472,0.6822147584799491,<1H OCEAN
3409,-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,1.0507890406835374,<1H OCEAN
3410,-116.98,32.74,17.0,3943.0,843.0,1995.0,766.0,2.6944,1.3117084600315099,<1H OCEAN
3411,-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,-1.2879441655570627,NEAR BAY
3412,-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975,0.7919178113017264,<1H OCEAN
3413,-123.17,39.15,30.0,1904.0,331.0,816.0,325.0,4.425,-1.6273442297060425,<1H OCEAN
3414,-123.76,41.03,24.0,2386.0,565.0,1058.0,414.0,2.0644,-2.0973288931610905,<1H OCEAN
3415,-122.44,37.73,46.0,3581.0,758.0,1670.0,703.0,4.1932,-1.4029924946319954,NEAR BAY
3416,-120.43,34.93,10.0,2980.0,585.0,1593.0,562.0,3.285,-0.3582157884777778,<1H OCEAN
3417,-122.42,37.64,41.0,98.0,20.0,68.0,19.0,2.225,-1.3212647193968285,NEAR OCEAN
3418,-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,1.0869570781347953,INLAND
3419,-122.3,37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,-1.392601677242684,NEAR BAY
3420,-118.32,33.8,29.0,4317.0,1037.0,2102.0,959.0,3.1275,0.6848624186801107,<1H OCEAN
3421,-118.41,34.04,49.0,601.0,95.0,228.0,106.0,8.0239,0.5904958126781348,<1H OCEAN
3422,-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,-1.222102351522862,<1H OCEAN
3423,-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,4.5402,1.19611061657541,NEAR OCEAN
3424,-118.12,34.16,30.0,1762.0,416.0,940.0,398.0,2.8631,0.7081418461003979,<1H OCEAN
3425,-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,-0.09424906210697787,INLAND
3426,-117.92,33.94,30.0,2506.0,394.0,1255.0,421.0,4.7813,0.7620442113074543,<1H OCEAN
3427,-118.09,33.75,32.0,6239.0,974.0,2615.0,950.0,6.6188,0.6910069885785991,NEAR OCEAN
3428,-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,0.6713243825623042,<1H OCEAN
3429,-119.29,36.54,18.0,2581.0,628.0,2732.0,592.0,1.8429,0.009958846903143047,INLAND
3430,-121.92,36.55,37.0,2190.0,419.0,490.0,300.0,3.7852,-1.3446940143756145,NEAR OCEAN
3431,-118.44,34.16,35.0,3080.0,642.0,1362.0,623.0,4.1218,0.6041837163544399,<1H OCEAN
3432,-122.26,37.84,52.0,696.0,191.0,345.0,174.0,2.6736,-1.3348527113674666,NEAR BAY
3433,-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,-0.11473096176860309,INLAND
3434,-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,-0.06707307816569971,INLAND
3435,-118.99,35.3,33.0,2248.0,434.0,1461.0,405.0,2.9402,0.27492469033060807,INLAND
3436,-118.2,34.02,49.0,1098.0,317.0,1411.0,301.0,2.75,0.6504927919308469,<1H OCEAN
3437,-118.47,34.05,25.0,2689.0,719.0,1229.0,663.0,3.5909,0.6035342902676106,<1H OCEAN
3438,-118.18,33.88,47.0,882.0,185.0,536.0,174.0,4.625,0.645746985911689,<1H OCEAN
3439,-117.93,33.83,30.0,1561.0,381.0,1104.0,391.0,3.375,0.7639924895679507,<1H OCEAN
3440,-122.47,37.78,52.0,2635.0,587.0,1302.0,577.0,3.7292,-1.4268713922862815,NEAR BAY
3441,-121.73,38.0,3.0,9217.0,1522.0,3578.0,1272.0,5.0016,-1.059196315433693,INLAND
3442,-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,-1.2152084438318749,<1H OCEAN
3443,-122.71,38.44,27.0,966.0,251.0,462.0,230.0,1.7,-1.5788370966049756,<1H OCEAN
3444,-117.72,33.62,19.0,5777.0,1261.0,1711.0,1225.0,2.7634,0.7768810995989247,<1H OCEAN
3445,-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,-1.367723662531734,NEAR OCEAN
3446,-121.23,37.84,28.0,1347.0,241.0,713.0,225.0,4.0208,-0.7690027663254463,INLAND
3447,-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,1.0310564788144108,INLAND
3448,-117.25,32.82,23.0,6139.0,826.0,2036.0,807.0,9.5245,0.7864226674900731,NEAR OCEAN
3449,-118.15,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,0.6575365671803322,<1H OCEAN
3450,-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1.5122,-0.123323368455919,INLAND
3451,-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,-1.2961868812745458,NEAR BAY
3452,-121.32,38.62,29.0,2430.0,448.0,1087.0,394.0,3.0864,-0.8583737870440987,INLAND
3453,-121.82,38.01,47.0,1265.0,254.0,587.0,247.0,2.6364,-0.8912946940611992,INLAND
3454,-122.26,38.03,25.0,2239.0,361.0,928.0,353.0,4.4474,-1.3219141454836596,NEAR BAY
3455,-118.0,33.75,26.0,1382.0,387.0,1977.0,368.0,2.7589,0.7555499504391341,<1H OCEAN
3456,-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,0.8432724280142888,<1H OCEAN
3457,-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,-1.1726460572179611,<1H OCEAN
3458,-122.56,37.95,34.0,2677.0,411.0,933.0,410.0,6.1444,-1.3652758257429054,NEAR OCEAN
3459,-117.29,34.13,44.0,2337.0,563.0,1238.0,467.0,1.5156,1.089305003217959,INLAND
3460,-118.08,33.99,38.0,1683.0,328.0,1369.0,339.0,3.6196,0.7352678741888439,<1H OCEAN
3461,-121.68,39.82,15.0,3996.0,748.0,1786.0,728.0,3.5189,-1.0941654124169538,INLAND
3462,-121.89,37.26,25.0,3319.0,531.0,1560.0,502.0,5.8479,-1.1741946886557917,<1H OCEAN
3463,-117.05,34.04,23.0,3967.0,766.0,1518.0,698.0,2.29,1.2485143061974706,INLAND
3464,-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,0.8104514327028568,<1H OCEAN
3465,-117.93,33.94,28.0,3664.0,719.0,1820.0,657.0,4.225,0.6770193497852932,<1H OCEAN
3466,-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,0.7364168588040062,<1H OCEAN
3467,-117.29,35.54,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,0.7802780975915841,INLAND
3468,-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188,1.175878496177951,INLAND
3469,-117.88,33.84,34.0,1410.0,214.0,837.0,240.0,6.1168,0.7427112962609932,<1H OCEAN
3470,-117.49,33.99,21.0,2050.0,392.0,1153.0,336.0,4.84,1.049939791185373,INLAND
3471,-117.98,34.03,21.0,797.0,162.0,484.0,166.0,2.625,0.7330698166641803,<1H OCEAN
3472,-119.23,34.19,16.0,5297.0,810.0,1489.0,667.0,6.4522,0.05976483217787564,NEAR OCEAN
3473,-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,0.7863727116372395,<1H OCEAN
3474,-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697,0.6921060173409289,<1H OCEAN
3475,-122.31,38.01,18.0,4123.0,874.0,1895.0,772.0,3.2759,-1.3287580973218125,NEAR BAY
3476,-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,-1.4007944371073353,NEAR BAY
3477,-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882,0.6683270313923108,<1H OCEAN
3478,-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,0.9774538487243524,<1H OCEAN
3479,-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,0.6329083317335484,<1H OCEAN
3480,-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,-1.4068890511529886,NEAR BAY
3481,-117.34,34.08,35.0,1380.0,248.0,730.0,264.0,3.2305,1.0532368774723657,INLAND
3482,-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,-1.3255109668876548,NEAR BAY
3483,-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,-1.297985291976543,NEAR BAY
3484,-117.14,32.74,16.0,6075.0,1816.0,2592.0,1634.0,2.5553,1.015370341024775,NEAR OCEAN
3485,-122.07,38.0,37.0,978.0,202.0,462.0,184.0,3.625,-1.3010325989993703,NEAR BAY
3486,-122.35,40.57,18.0,2226.0,490.0,859.0,451.0,1.6821,-1.3710207488187267,INLAND
3487,-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,-0.9563871703028998,INLAND
3488,-120.19,36.6,25.0,875.0,214.0,931.0,214.0,1.5536,-0.16898301794549447,INLAND
3489,-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,-0.7998754833763841,INLAND
3490,-117.51,33.95,12.0,9016.0,1486.0,4285.0,1457.0,4.9984,0.923201792547462,INLAND
3491,-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,0.6516417765460115,<1H OCEAN
3492,-122.3,37.97,35.0,1811.0,377.0,911.0,340.0,3.375,-1.314270900000175,NEAR BAY
3493,-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,-0.6357705068192158,INLAND
3494,-115.73,33.09,27.0,452.0,103.0,258.0,61.0,2.9,1.791134779672038,INLAND
3495,-121.22,37.79,38.0,2152.0,451.0,1320.0,457.0,2.5025,-0.8142627689923555,INLAND
3496,-121.98,37.95,14.0,6290.0,854.0,2724.0,820.0,6.7371,-0.9517912318422416,INLAND
3497,-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,-1.0497047033953784,INLAND
3498,-117.9,33.9,18.0,3821.0,576.0,1430.0,568.0,6.9399,0.8408245912254613,<1H OCEAN
3499,-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,9.5862,-1.2763044518469213,NEAR BAY
3500,-119.73,34.42,25.0,2024.0,312.0,907.0,335.0,5.4127,-0.06587413769770202,NEAR OCEAN
3501,-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,1.5347113870790565,INLAND
3502,-117.31,34.17,25.0,2795.0,596.0,1650.0,569.0,3.0078,1.0728195717829925,INLAND
3503,-117.14,32.8,35.0,1267.0,212.0,710.0,204.0,2.5368,1.2178913684106987,NEAR OCEAN
3504,-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,3.4583,-1.3824606391175376,NEAR BAY
3505,-122.48,38.31,29.0,2375.0,560.0,1124.0,502.0,2.3276,-1.4926632504676483,<1H OCEAN
3506,-118.37,33.88,44.0,1325.0,245.0,669.0,253.0,4.4211,0.647495440760854,<1H OCEAN
